passenger_count,tpep_pickup_datetime,tpep_dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount
1,2015-01-28 21:05:54,2015-01-28 21:16:13,-73.99468994140625,40.73476791381836,-74.01636505126953,40.71683120727539,13.55
1,2015-01-16 14:39:35,2015-01-16 14:53:59,-73.977783203125,40.75750732421875,-74.00392150878906,40.75299072265625,14.15
2,2015-01-14 13:33:48,2015-01-14 13:46:22,-73.97077941894531,40.75864028930664,-73.98918914794923,40.74197006225586,10.8
1,2015-01-25 00:10:21,2015-01-25 00:13:14,-73.99506378173827,40.72525024414063,-73.98988342285155,40.733306884765625,5.3
1,2015-01-10 09:35:18,2015-01-10 09:42:44,-73.9690704345703,40.798118591308594,-73.98206329345702,40.77919387817384,8.8
1,2015-01-11 21:44:35,2015-01-11 21:51:05,-74.00782775878906,40.71498489379882,-73.99026489257811,40.737979888916016,9.3
1,2015-01-07 19:50:05,2015-01-07 19:54:56,-73.97557067871092,40.73316192626953,-73.97471618652342,40.74430847167969,9.35
6,2015-01-10 20:27:11,2015-01-10 20:33:29,-73.9996795654297,40.73291015625,-73.99582672119139,40.744190216064446,8.6
1,2015-01-14 09:43:04,2015-01-14 09:57:41,-73.94505310058594,40.783180236816406,-73.97048950195312,40.759868621826165,13.3
1,2015-01-20 21:46:47,2015-01-20 21:57:16,-73.98595428466798,40.740760803222656,-73.94418334960938,40.745071411132805,23.57
3,2015-01-29 08:39:16,2015-01-29 08:47:17,-73.97044372558594,40.75238037109375,-73.98017120361328,40.75490188598633,8.3
1,2015-01-13 16:17:21,2015-01-13 16:22:28,-73.98053741455078,40.74525833129882,-73.99005126953125,40.73825454711913,7.3
1,2015-01-22 10:56:08,2015-01-22 11:03:02,-73.9925308227539,40.73714065551758,-74.00389099121092,40.73477935791016,8.8
5,2015-01-03 08:00:08,2015-01-03 08:02:27,-73.9820785522461,40.74327850341797,-73.99017333984375,40.73701095581056,5.8
1,2015-01-02 01:37:10,2015-01-02 01:40:53,-73.9871597290039,40.69356155395508,-73.9783935546875,40.696075439453125,6.3
2,2015-01-30 09:49:51,2015-01-30 10:17:50,-73.95871734619139,40.764041900634766,-73.9906234741211,40.75069046020508,28.8
1,2015-01-02 15:32:05,2015-01-02 15:33:10,-73.97020721435547,40.76537704467773,-73.96675872802734,40.769996643066406,4.55
1,2015-01-18 16:50:25,2015-01-18 17:01:39,-73.9664306640625,40.767669677734375,-73.980224609375,40.789897918701165,11.3
1,2015-01-06 22:55:50,2015-01-06 23:00:49,-73.98649597167967,40.74120330810546,-73.99610900878906,40.73247528076172,8.3
1,2015-01-23 15:08:14,2015-01-23 15:21:47,-73.99114227294923,40.752979278564446,-73.96981048583984,40.76287841796875,10.8
1,2015-01-30 14:37:22,2015-01-30 14:57:42,-73.96759796142578,40.7636604309082,-73.992431640625,40.75062561035156,16.3
1,2015-01-19 21:29:41,2015-01-19 21:41:00,-73.98319244384764,40.747417449951165,-73.9427719116211,40.785957336425774,18.96
1,2015-01-01 12:58:19,2015-01-01 13:00:18,-73.98954772949219,40.74142837524414,-73.9962158203125,40.73233795166016,4.8
1,2015-01-18 10:23:09,2015-01-18 10:31:50,-73.99171447753906,40.72621154785156,-73.986572265625,40.70221328735352,12.35
1,2015-01-29 06:05:56,2015-01-29 06:12:07,-73.96636199951173,40.75791931152344,-73.98794555664062,40.756797790527344,9.35
1,2015-01-10 07:55:28,2015-01-10 08:03:19,-73.97315979003906,40.74842071533203,-73.97177886962889,40.76536560058594,10.3
6,2015-01-09 16:06:28,2015-01-09 16:23:07,-73.96262359619139,40.77644348144531,-73.97755432128906,40.758033752441406,15.8
2,2015-01-13 20:49:15,2015-01-13 20:58:59,-73.989990234375,40.74714279174805,-73.97052001953125,40.75616455078125,9.8
4,2015-01-23 21:01:11,2015-01-23 21:04:58,-73.99683380126953,40.74215698242188,-73.98873138427734,40.74471282958984,6.96
1,2015-01-18 06:33:48,2015-01-18 06:36:38,-73.96625518798828,40.76195907592773,-73.95975494384764,40.7769889831543,6.3
1,2015-01-30 18:45:22,2015-01-30 19:10:52,-73.99015045166014,40.73703002929688,-73.97868347167967,40.78516006469727,24.36
2,2015-01-02 04:01:16,2015-01-02 04:17:45,-74.0009765625,40.736759185791016,-73.95511627197266,40.8198471069336,28.2
2,2015-01-16 18:39:39,2015-01-16 18:52:14,-74.01295471191406,40.708152770996094,-74.00662231445312,40.730499267578125,14.0
2,2015-01-14 19:07:55,2015-01-14 19:17:34,-73.99149322509764,40.732547760009766,-74.00630950927734,40.739700317382805,9.3
1,2015-01-20 19:17:59,2015-01-20 19:28:09,-73.98439025878906,40.75946807861328,-73.97960662841797,40.7463264465332,11.76
1,2015-01-29 10:26:01,2015-01-29 10:31:09,-73.9678192138672,40.79222106933594,-73.98109436035155,40.774051666259766,8.75
1,2015-01-14 14:54:24,2015-01-14 15:05:12,-74.01555633544923,40.70486068725586,-74.00701141357422,40.708274841308594,9.8
1,2015-01-29 08:20:59,2015-01-29 08:37:44,-74.00517272949219,40.74095916748047,-73.97767639160156,40.76477813720703,16.56
1,2015-01-27 16:52:57,2015-01-27 16:56:32,-73.95651245117188,40.78155517578125,-73.9602813720703,40.77581024169922,7.55
1,2015-01-09 18:17:54,2015-01-09 18:52:32,-73.96047973632812,40.77584838867188,-73.99718475341797,40.72230529785156,24.8
5,2015-01-31 02:06:23,2015-01-31 02:33:00,-73.97245788574217,40.76163864135742,-73.94049072265625,40.67382049560546,29.8
1,2015-01-22 08:57:35,2015-01-22 09:23:45,-73.95173645019531,40.78144073486328,-73.97663879394531,40.75053024291992,17.8
1,2015-01-12 06:39:08,2015-01-12 07:00:26,-74.01662445068358,40.70945739746094,-73.97106170654298,40.75687789916992,22.3
1,2015-01-02 10:25:14,2015-01-02 10:39:34,-73.99212646484375,40.7498893737793,-73.98725891113281,40.75954818725586,10.8
6,2015-01-08 19:06:28,2015-01-08 19:11:11,-73.98893737792967,40.74342346191406,-73.98997497558594,40.737640380859375,7.8
4,2015-01-01 05:07:37,2015-01-01 05:20:55,-73.98286437988281,40.765167236328125,-73.97821044921875,40.72622680664063,17.6
1,2015-01-23 12:42:02,2015-01-23 12:46:37,-73.99523162841797,40.72494888305664,-73.98371124267578,40.72140884399414,6.95
4,2015-01-18 03:07:34,2015-01-18 03:30:10,-73.99237823486328,40.71506118774414,-73.9224853515625,40.706356048583984,23.3
2,2015-01-28 22:05:38,2015-01-28 22:24:05,-73.9782943725586,40.766544342041016,-73.91325378417967,40.765892028808594,17.8
1,2015-01-01 00:14:57,2015-01-01 00:33:01,-73.96184539794923,40.720306396484375,-73.9149169921875,40.77524185180664,24.2
5,2015-01-31 00:02:55,2015-01-31 00:19:14,-73.99415588378906,40.74642181396485,-73.95389556884764,40.7754364013672,15.8
2,2015-01-31 22:32:48,2015-01-31 23:15:28,-73.99855804443358,40.72465133666992,-73.95630645751953,40.65522003173828,36.35
1,2015-01-13 20:51:28,2015-01-13 21:02:55,-74.0106201171875,40.70919036865234,-73.97390747070312,40.73784637451172,16.3
1,2015-01-05 14:47:55,2015-01-05 14:51:16,-73.96513366699219,40.76338577270508,-73.95758819580078,40.77382278442384,5.3
2,2015-01-22 16:11:18,2015-01-22 16:39:40,-74.00556182861328,40.70718383789063,-73.98545074462889,40.75835418701172,29.8
1,2015-01-01 04:03:11,2015-01-01 04:14:42,-73.98278045654298,40.77867889404297,-73.94293212890625,40.80913543701172,13.3
1,2015-01-25 07:41:21,2015-01-25 07:47:48,-73.96443939208984,40.79159164428711,-73.93949127197266,40.80413055419922,11.16
1,2015-01-25 19:07:02,2015-01-25 19:14:38,-73.98457336425781,40.73678207397461,-73.96841430664062,40.75621795654297,8.8
1,2015-01-20 19:20:43,2015-01-20 19:28:40,-73.96180725097656,40.77658081054688,-73.97535705566406,40.76548004150391,11.16
1,2015-01-21 20:53:15,2015-01-21 21:05:17,-74.01181030273438,40.71394348144531,-73.99645233154298,40.74358749389648,14.3
1,2015-01-04 01:46:19,2015-01-04 01:53:29,-73.9876708984375,40.73249053955078,-73.98529815673827,40.7205810546875,8.3
2,2015-01-15 01:06:06,2015-01-15 01:15:15,-74.00828552246092,40.73682022094727,-73.98359680175781,40.76590347290039,12.3
1,2015-01-25 07:13:27,2015-01-25 07:25:49,-73.97676849365233,40.75195693969727,-73.99582672119139,40.76932144165039,13.55
1,2015-01-07 17:23:31,2015-01-07 17:32:56,-73.99078369140625,40.734130859375,-73.97262573242188,40.75337600708008,10.8
1,2015-01-07 09:52:24,2015-01-07 10:09:16,-73.95521545410156,40.77359008789063,-74.01260375976561,40.715179443359375,29.75
2,2015-01-03 15:53:03,2015-01-03 16:01:05,-73.97747039794923,40.764026641845696,-73.96617889404298,40.76507568359375,9.1
1,2015-01-06 14:30:52,2015-01-06 14:44:05,-73.96340942382812,40.76861953735352,-73.98020935058595,40.78557968139648,14.75
1,2015-01-10 18:36:11,2015-01-10 18:48:51,-73.94483947753906,40.7800407409668,-73.97356414794923,40.78714370727539,11.3
5,2015-01-21 20:43:03,2015-01-21 21:17:08,-73.9934844970703,40.7392578125,-73.9621810913086,40.67627716064453,36.36
